LAMMPS Data File. atom_stye full by Mingda
6315 2 1 0.0000 47.8929 61.6830 37.8018
6316 2 1 0.0000 49.1210 62.3920 37.8018
6317 2 1 0.0000 51.5770 59.5560 37.8018
6318 2 1 0.0000 50.3490 60.2650 37.8018
6319 2 1 0.0000 50.3490 61.6830 37.8018
6320 2 1 0.0000 51.5770 62.3920 37.8018
6321 2 1 0.0000 54.0331 59.5560 37.8018
6322 2 1 0.0000 52.8050 60.2650 37.8018
6323 2 1 0.0000 52.8050 61.6830 37.8018
6324 2 1 0.0000 54.0331 62.3920 37.8018
6325 2 1 0.0000 56.4891 59.5560 37.8018
6326 2 1 0.0000 55.2611 60.2650 37.8018
6327 2 1 0.0000 55.2611 61.6830 37.8018
6328 2 1 0.0000 56.4891 62.3920 37.8018
6329 2 1 0.0000 58.9452 59.5560 37.8018
6330 2 1 0.0000 57.7171 60.2650 37.8018
6331 2 1 0.0000 57.7171 61.6830 37.8018
6332 2 1 0.0000 58.9452 62.3920 37.8018
6333 2 1 0.0000 61.4012 59.5560 37.8018
6334 2 1 0.0000 60.1732 60.2650 37.8018
6335 2 1 0.0000 60.1732 61.6830 37.8018
6336 2 1 0.0000 61.4012 62.3920 37.8018
6337 2 1 0.0000 63.8573 59.5560 37.8018
6338 2 1 0.0000 62.6292 60.2650 37.8018
6339 2 1 0.0000 62.6292 61.6830 37.8018
6340 2 1 0.0000 63.8573 62.3920 37.8018
6341 2 1 0.0000 66.3133 59.5560 37.8018
6342 2 1 0.0000 65.0853 60.2650 37.8018
6343 2 1 0.0000 65.0853 61.6830 37.8018
6344 2 1 0.0000 66.3133 62.3920 37.8018
6345 2 1 0.0000 68.7693 59.5560 37.8018
6346 2 1 0.0000 67.5413 60.2650 37.8018
6347 2 1 0.0000 67.5413 61.6830 37.8018
6348 2 1 0.0000 68.7693 62.3920 37.8018
6349 2 1 0.0000 71.2254 59.5560 37.8018
6350 2 1 0.0000 69.9974 60.2650 37.8018
6351 2 1 0.0000 69.9974 61.6830 37.8018
6352 2 1 0.0000 71.2254 62.3920 37.8018
6353 2 1 0.0000 73.6814 59.5560 37.8018
6354 2 1 0.0000 72.4534 60.2650 37.8018
6355 2 1 0.0000 72.4534 61.6830 37.8018
6356 2 1 0.0000 73.6814 62.3920 37.8018
6357 2 1 0.0000 76.1375 59.5560 37.8018
6358 2 1 0.0000 74.9095 60.2650 37.8018
6359 2 1 0.0000 74.9095 61.6830 37.8018
6360 2 1 0.0000 76.1375 62.3920 37.8018
6361 2 1 0.0000 78.5935 59.5560 37.8018
6362 2 1 0.0000 77.3655 60.2650 37.8018
6363 2 1 0.0000 77.3655 61.6830 37.8018
6364 2 1 0.0000 78.5935 62.3920 37.8018
6365 2 1 0.0000 81.0496 59.5560 37.8018
6366 2 1 0.0000 79.8216 60.2650 37.8018
6367 2 1 0.0000 79.8216 61.6830 37.8018
6368 2 1 0.0000 81.0496 62.3920 37.8018
6369 2 1 0.0000 83.5056 59.5560 37.8018
6370 2 1 0.0000 82.2776 60.2650 37.8018
6371 2 1 0.0000 82.2776 61.6830 37.8018
6372 2 1 0.0000 83.5056 62.3920 37.8018
6373 2 1 0.0000 85.9617 59.5560 37.8018
6374 2 1 0.0000 84.7337 60.2650 37.8018
6375 2 1 0.0000 84.7337 61.6830 37.8018
6376 2 1 0.0000 85.9617 62.3920 37.8018
6377 2 1 0.0000 88.4177 59.5560 37.8018
6378 2 1 0.0000 87.1897 60.2650 37.8018
6379 2 1 0.0000 87.1897 61.6830 37.8018
6380 2 1 0.0000 88.4177 62.3920 37.8018
6381 2 1 0.0000 90.8738 59.5560 37.8018
6382 2 1 0.0000 89.6458 60.2650 37.8018
6383 2 1 0.0000 89.6458 61.6830 37.8018
6384 2 1 0.0000 90.8738 62.3920 37.8018
6385 2 1 0.0000 93.3298 59.5560 37.8018
6386 2 1 0.0000 92.1018 60.2650 37.8018
6387 2 1 0.0000 92.1018 61.6830 37.8018
6388 2 1 0.0000 93.3298 62.3920 37.8018
6389 2 1 0.0000 95.7859 59.5560 37.8018
6390 2 1 0.0000 94.5578 60.2650 37.8018
6391 2 1 0.0000 94.5578 61.6830 37.8018
6392 2 1 0.0000 95.7859 62.3920 37.8018
6393 2 1 0.0000 98.2419 59.5560 37.8018
6394 2 1 0.0000 97.0139 60.2650 37.8018
6395 2 1 0.0000 97.0139 61.6830 37.8018
6396 2 1 0.0000 98.2419 62.3920 37.8018
6397 2 1 0.0000 0.0000 63.8100 37.8018
6398 2 1 0.0000 -1.2280 64.5190 37.8018
6399 2 1 0.0000 -1.2280 65.9370 37.8018
6400 2 1 0.0000 0.0000 66.6460 37.8018
6401 2 1 0.0000 2.4560 63.8100 37.8018
6402 2 1 0.0000 1.2280 64.5190 37.8018
6403 2 1 0.0000 1.2280 65.9370 37.8018
6404 2 1 0.0000 2.4560 66.6460 37.8018
6405 2 1 0.0000 4.9121 63.8100 37.8018
6406 2 1 0.0000 3.6841 64.5190 37.8018
6407 2 1 0.0000 3.6841 65.9370 37.8018
6408 2 1 0.0000 4.9121 66.6460 37.8018
6409 2 1 0.0000 7.3681 63.8100 37.8018
6410 2 1 0.0000 6.1401 64.5190 37.8018
6411 2 1 0.0000 6.1401 65.9370 37.8018
6412 2 1 0.0000 7.3681 66.6460 37.8018
6413 2 1 0.0000 9.8242 63.8100 37.8018
6414 2 1 0.0000 8.5962 64.5190 37.8018
6415 2 1 0.0000 8.5962 65.9370 37.8018
6416 2 1 0.0000 9.8242 66.6460 37.8018
6417 2 1 0.0000 12.2802 63.8100 37.8018
6418 2 1 0.0000 11.0522 64.5190 37.8018
6419 2 1 0.0000 11.0522 65.9370 37.8018
6420 2 1 0.0000 12.2802 66.6460 37.8018
6421 2 1 0.0000 14.7363 63.8100 37.8018
6422 2 1 0.0000 13.5083 64.5190 37.8018
6423 2 1 0.0000 13.5083 65.9370 37.8018
6424 2 1 0.0000 14.7363 66.6460 37.8018
6425 2 1 0.0000 17.1923 63.8100 37.8018
6426 2 1 0.0000 15.9643 64.5190 37.8018
6427 2 1 0.0000 15.9643 65.9370 37.8018
6428 2 1 0.0000 17.1923 66.6460 37.8018
6429 2 1 0.0000 19.6484 63.8100 37.8018
6430 2 1 0.0000 18.4204 64.5190 37.8018
6431 2 1 0.0000 18.4204 65.9370 37.8018
6432 2 1 0.0000 19.6484 66.6460 37.8018
6433 2 1 0.0000 22.1044 63.8100 37.8018
6434 2 1 0.0000 20.8764 64.5190 37.8018
6435 2 1 0.0000 20.8764 65.9370 37.8018
6436 2 1 0.0000 22.1044 66.6460 37.8018
6437 2 1 0.0000 24.5605 63.8100 37.8018
6438 2 1 0.0000 23.3325 64.5190 37.8018
6439 2 1 0.0000 23.3325 65.9370 37.8018
6440 2 1 0.0000 24.5605 66.6460 37.8018
6441 2 1 0.0000 27.0165 63.8100 37.8018
6442 2 1 0.0000 25.7885 64.5190 37.8018
6443 2 1 0.0000 25.7885 65.9370 37.8018
6444 2 1 0.0000 27.0165 66.6460 37.8018
6445 2 1 0.0000 29.4726 63.8100 37.8018
6446 2 1 0.0000 28.2446 64.5190 37.8018
6447 2 1 0.0000 28.2446 65.9370 37.8018
6448 2 1 0.0000 29.4726 66.6460 37.8018
6449 2 1 0.0000 31.9286 63.8100 37.8018
6450 2 1 0.0000 30.7006 64.5190 37.8018
6451 2 1 0.0000 30.7006 65.9370 37.8018
6452 2 1 0.0000 31.9286 66.6460 37.8018
6453 2 1 0.0000 34.3847 63.8100 37.8018
6454 2 1 0.0000 33.1566 64.5190 37.8018
6455 2 1 0.0000 33.1566 65.9370 37.8018
6456 2 1 0.0000 34.3847 66.6460 37.8018
6457 2 1 0.0000 36.8407 63.8100 37.8018
6458 2 1 0.0000 35.6127 64.5190 37.8018
6459 2 1 0.0000 35.6127 65.9370 37.8018
6460 2 1 0.0000 36.8407 66.6460 37.8018
6461 2 1 0.0000 39.2968 63.8100 37.8018
6462 2 1 0.0000 38.0687 64.5190 37.8018
6463 2 1 0.0000 38.0687 65.9370 37.8018
6464 2 1 0.0000 39.2968 66.6460 37.8018
6465 2 1 0.0000 41.7528 63.8100 37.8018
6466 2 1 0.0000 40.5248 64.5190 37.8018
6467 2 1 0.0000 40.5248 65.9370 37.8018
6468 2 1 0.0000 41.7528 66.6460 37.8018
6469 2 1 0.0000 44.2089 63.8100 37.8018
6470 2 1 0.0000 42.9808 64.5190 37.8018
6471 2 1 0.0000 42.9808 65.9370 37.8018
6472 2 1 0.0000 44.2089 66.6460 37.8018
6473 2 1 0.0000 46.6649 63.8100 37.8018
6474 2 1 0.0000 45.4369 64.5190 37.8018
6475 2 1 0.0000 45.4369 65.9370 37.8018
6476 2 1 0.0000 46.6649 66.6460 37.8018
6477 2 1 0.0000 49.1210 63.8100 37.8018
6478 2 1 0.0000 47.8929 64.5190 37.8018
6479 2 1 0.0000 47.8929 65.9370 37.8018
6480 2 1 0.0000 49.1210 66.6460 37.8018
6481 2 1 0.0000 51.5770 63.8100 37.8018
6482 2 1 0.0000 50.3490 64.5190 37.8018
6483 2 1 0.0000 50.3490 65.9370 37.8018
6484 2 1 0.0000 51.5770 66.6460 37.8018
6485 2 1 0.0000 54.0331 63.8100 37.8018
6486 2 1 0.0000 52.8050 64.5190 37.8018
6487 2 1 0.0000 52.8050 65.9370 37.8018
6488 2 1 0.0000 54.0331 66.6460 37.8018
6489 2 1 0.0000 56.4891 63.8100 37.8018
6490 2 1 0.0000 55.2611 64.5190 37.8018
6491 2 1 0.0000 55.2611 65.9370 37.8018
6492 2 1 0.0000 56.4891 66.6460 37.8018
6493 2 1 0.0000 58.9452 63.8100 37.8018
6494 2 1 0.0000 57.7171 64.5190 37.8018
6495 2 1 0.0000 57.7171 65.9370 37.8018
6496 2 1 0.0000 58.9452 66.6460 37.8018
6497 2 1 0.0000 61.4012 63.8100 37.8018
6498 2 1 0.0000 60.1732 64.5190 37.8018
6499 2 1 0.0000 60.1732 65.9370 37.8018
6500 2 1 0.0000 61.4012 66.6460 37.8018
6501 2 1 0.0000 63.8573 63.8100 37.8018
6502 2 1 0.0000 62.6292 64.5190 37.8018
6503 2 1 0.0000 62.6292 65.9370 37.8018
6504 2 1 0.0000 63.8573 66.6460 37.8018
6505 2 1 0.0000 66.3133 63.8100 37.8018
6506 2 1 0.0000 65.0853 64.5190 37.8018
6507 2 1 0.0000 65.0853 65.9370 37.8018
6508 2 1 0.0000 66.3133 66.6460 37.8018
6509 2 1 0.0000 68.7693 63.8100 37.8018
6510 2 1 0.0000 67.5413 64.5190 37.8018
6511 2 1 0.0000 67.5413 65.9370 37.8018
6512 2 1 0.0000 68.7693 66.6460 37.8018
6513 2 1 0.0000 71.2254 63.8100 37.8018
6514 2 1 0.0000 69.9974 64.5190 37.8018
6515 2 1 0.0000 69.9974 65.9370 37.8018
6516 2 1 0.0000 71.2254 66.6460 37.8018
6517 2 1 0.0000 73.6814 63.8100 37.8018
6518 2 1 0.0000 72.4534 64.5190 37.8018
6519 2 1 0.0000 72.4534 65.9370 37.8018
6520 2 1 0.0000 73.6814 66.6460 37.8018
6521 2 1 0.0000 76.1375 63.8100 37.8018
6522 2 1 0.0000 74.9095 64.5190 37.8018
6523 2 1 0.0000 74.9095 65.9370 37.8018
6524 2 1 0.0000 76.1375 66.6460 37.8018
6525 2 1 0.0000 78.5935 63.8100 37.8018
6526 2 1 0.0000 77.3655 64.5190 37.8018
6527 2 1 0.0000 77.3655 65.9370 37.8018
6528 2 1 0.0000 78.5935 66.6460 37.8018
6529 2 1 0.0000 81.0496 63.8100 37.8018
6530 2 1 0.0000 79.8216 64.5190 37.8018
6531 2 1 0.0000 79.8216 65.9370 37.8018
6532 2 1 0.0000 81.0496 66.6460 37.8018
6533 2 1 0.0000 83.5056 63.8100 37.8018
6534 2 1 0.0000 82.2776 64.5190 37.8018
6535 2 1 0.0000 82.2776 65.9370 37.8018
6536 2 1 0.0000 83.5056 66.6460 37.8018
6537 2 1 0.0000 85.9617 63.8100 37.8018
6538 2 1 0.0000 84.7337 64.5190 37.8018
6539 2 1 0.0000 84.7337 65.9370 37.8018
6540 2 1 0.0000 85.9617 66.6460 37.8018
6541 2 1 0.0000 88.4177 63.8100 37.8018
6542 2 1 0.0000 87.1897 64.5190 37.8018
6543 2 1 0.0000 87.1897 65.9370 37.8018
6544 2 1 0.0000 88.4177 66.6460 37.8018
6545 2 1 0.0000 90.8738 63.8100 37.8018
6546 2 1 0.0000 89.6458 64.5190 37.8018
6547 2 1 0.0000 89.6458 65.9370 37.8018
6548 2 1 0.0000 90.8738 66.6460 37.8018
6549 2 1 0.0000 93.3298 63.8100 37.8018
6550 2 1 0.0000 92.1018 64.5190 37.8018
6551 2 1 0.0000 92.1018 65.9370 37.8018
6552 2 1 0.0000 93.3298 66.6460 37.8018
6553 2 1 0.0000 95.7859 63.8100 37.8018
6554 2 1 0.0000 94.5578 64.5190 37.8018
6555 2 1 0.0000 94.5578 65.9370 37.8018
6556 2 1 0.0000 95.7859 66.6460 37.8018
6557 2 1 0.0000 98.2419 63.8100 37.8018
6558 2 1 0.0000 97.0139 64.5190 37.8018
6559 2 1 0.0000 97.0139 65.9370 37.8018
6560 2 1 0.0000 98.2419 66.6460 37.8018
6561 2 1 0.0000 0.0000 68.0640 37.8018
6562 2 1 0.0000 -1.2280 68.7730 37.8018
6563 2 1 0.0000 -1.2280 70.1910 37.8018
6564 2 1 0.0000 0.0000 70.9000 37.8018
6565 2 1 0.0000 2.4560 68.0640 37.8018
6566 2 1 0.0000 1.2280 68.7730 37.8018
6567 2 1 0.0000 1.2280 70.1910 37.8018
6568 2 1 0.0000 2.4560 70.9000 37.8018
6569 2 1 0.0000 4.9121 68.0640 37.8018
6570 2 1 0.0000 3.6841 68.7730 37.8018
6571 2 1 0.0000 3.6841 70.1910 37.8018
6572 2 1 0.0000 4.9121 70.9000 37.8018
6573 2 1 0.0000 7.3681 68.0640 37.8018
6574 2 1 0.0000 6.1401 68.7730 37.8018
6575 2 1 0.0000 6.1401 70.1910 37.8018
6576 2 1 0.0000 7.3681 70.9000 37.8018
6577 2 1 0.0000 9.8242 68.0640 37.8018
6578 2 1 0.0000 8.5962 68.7730 37.8018
6579 2 1 0.0000 8.5962 70.1910 37.8018
6580 2 1 0.0000 9.8242 70.9000 37.8018
6581 2 1 0.0000 12.2802 68.0640 37.8018
6582 2 1 0.0000 11.0522 68.7730 37.8018
6583 2 1 0.0000 11.0522 70.1910 37.8018
6584 2 1 0.0000 12.2802 70.9000 37.8018
6585 2 1 0.0000 14.7363 68.0640 37.8018
6586 2 1 0.0000 13.5083 68.7730 37.8018
6587 2 1 0.0000 13.5083 70.1910 37.8018
6588 2 1 0.0000 14.7363 70.9000 37.8018
6589 2 1 0.0000 17.1923 68.0640 37.8018
6590 2 1 0.0000 15.9643 68.7730 37.8018
6591 2 1 0.0000 15.9643 70.1910 37.8018
6592 2 1 0.0000 17.1923 70.9000 37.8018
6593 2 1 0.0000 19.6484 68.0640 37.8018
6594 2 1 0.0000 18.4204 68.7730 37.8018
6595 2 1 0.0000 18.4204 70.1910 37.8018
6596 2 1 0.0000 19.6484 70.9000 37.8018
6597 2 1 0.0000 22.1044 68.0640 37.8018
6598 2 1 0.0000 20.8764 68.7730 37.8018
6599 2 1 0.0000 20.8764 70.1910 37.8018
6600 2 1 0.0000 22.1044 70.9000 37.8018
6601 2 1 0.0000 24.5605 68.0640 37.8018
6602 2 1 0.0000 23.3325 68.7730 37.8018
6603 2 1 0.0000 23.3325 70.1910 37.8018
6604 2 1 0.0000 24.5605 70.9000 37.8018
6605 2 1 0.0000 27.0165 68.0640 37.8018
6606 2 1 0.0000 25.7885 68.7730 37.8018
6607 2 1 0.0000 25.7885 70.1910 37.8018
6608 2 1 0.0000 27.0165 70.9000 37.8018
6609 2 1 0.0000 29.4726 68.0640 37.8018
6610 2 1 0.0000 28.2446 68.7730 37.8018
6611 2 1 0.0000 28.2446 70.1910 37.8018
6612 2 1 0.0000 29.4726 70.9000 37.8018
6613 2 1 0.0000 31.9286 68.0640 37.8018
6614 2 1 0.0000 30.7006 68.7730 37.8018
6615 2 1 0.0000 30.7006 70.1910 37.8018
6616 2 1 0.0000 31.9286 70.9000 37.8018
6617 2 1 0.0000 34.3847 68.0640 37.8018
6618 2 1 0.0000 33.1566 68.7730 37.8018
6619 2 1 0.0000 33.1566 70.1910 37.8018
6620 2 1 0.0000 34.3847 70.9000 37.8018
6621 2 1 0.0000 36.8407 68.0640 37.8018
6622 2 1 0.0000 35.6127 68.7730 37.8018
6623 2 1 0.0000 35.6127 70.1910 37.8018
6624 2 1 0.0000 36.8407 70.9000 37.8018
6625 2 1 0.0000 39.2968 68.0640 37.8018
6626 2 1 0.0000 38.0687 68.7730 37.8018
6627 2 1 0.0000 38.0687 70.1910 37.8018
6628 2 1 0.0000 39.2968 70.9000 37.8018
6629 2 1 0.0000 41.7528 68.0640 37.8018
6630 2 1 0.0000 40.5248 68.7730 37.8018
6631 2 1 0.0000 40.5248 70.1910 37.8018
6632 2 1 0.0000 41.7528 70.9000 37.8018
6633 2 1 0.0000 44.2089 68.0640 37.8018
6634 2 1 0.0000 42.9808 68.7730 37.8018
6635 2 1 0.0000 42.9808 70.1910 37.8018
6636 2 1 0.0000 44.2089 70.9000 37.8018
6637 2 1 0.0000 46.6649 68.0640 37.8018
6638 2 1 0.0000 45.4369 68.7730 37.8018
6639 2 1 0.0000 45.4369 70.1910 37.8018
6640 2 1 0.0000 46.6649 70.9000 37.8018
6641 2 1 0.0000 49.1210 68.0640 37.8018
6642 2 1 0.0000 47.8929 68.7730 37.8018
6643 2 1 0.0000 47.8929 70.1910 37.8018
6644 2 1 0.0000 49.1210 70.9000 37.8018
6645 2 1 0.0000 51.5770 68.0640 37.8018
6646 2 1 0.0000 50.3490 68.7730 37.8018
6647 2 1 0.0000 50.3490 70.1910 37.8018
6648 2 1 0.0000 51.5770 70.9000 37.8018
6649 2 1 0.0000 54.0331 68.0640 37.8018
6650 2 1 0.0000 52.8050 68.7730 37.8018
6651 2 1 0.0000 52.8050 70.1910 37.8018
6652 2 1 0.0000 54.0331 70.9000 37.8018
6653 2 1 0.0000 56.4891 68.0640 37.8018
6654 2 1 0.0000 55.2611 68.7730 37.8018
6655 2 1 0.0000 55.2611 70.1910 37.8018
6656 2 1 0.0000 56.4891 70.9000 37.8018
6657 2 1 0.0000 58.9452 68.0640 37.8018
6658 2 1 0.0000 57.7171 68.7730 37.8018
6659 2 1 0.0000 57.7171 70.1910 37.8018
6660 2 1 0.0000 58.9452 70.9000 37.8018
6661 2 1 0.0000 61.4012 68.0640 37.8018
6662 2 1 0.0000 60.1732 68.7730 37.8018
6663 2 1 0.0000 60.1732 70.1910 37.8018
6664 2 1 0.0000 61.4012 70.9000 37.8018
6665 2 1 0.0000 63.8573 68.0640 37.8018
6666 2 1 0.0000 62.6292 68.7730 37.8018
6667 2 1 0.0000 62.6292 70.1910 37.8018
6668 2 1 0.0000 63.8573 70.9000 37.8018
6669 2 1 0.0000 66.3133 68.0640 37.8018
6670 2 1 0.0000 65.0853 68.7730 37.8018
6671 2 1 0.0000 65.0853 70.1910 37.8018
6672 2 1 0.0000 66.3133 70.9000 37.8018
6673 2 1 0.0000 68.7693 68.0640 37.8018
6674 2 1 0.0000 67.5413 68.7730 37.8018
6675 2 1 0.0000 67.5413 70.1910 37.8018
6676 2 1 0.0000 68.7693 70.9000 37.8018
6677 2 1 0.0000 71.2254 68.0640 37.8018
6678 2 1 0.0000 69.9974 68.7730 37.8018
6679 2 1 0.0000 69.9974 70.1910 37.8018
6680 2 1 0.0000 71.2254 70.9000 37.8018
6681 2 1 0.0000 73.6814 68.0640 37.8018
6682 2 1 0.0000 72.4534 68.7730 37.8018
6683 2 1 0.0000 72.4534 70.1910 37.8018
6684 2 1 0.0000 73.6814 70.9000 37.8018
6685 2 1 0.0000 76.1375 68.0640 37.8018
6686 2 1 0.0000 74.9095 68.7730 37.8018
6687 2 1 0.0000 74.9095 70.1910 37.8018
6688 2 1 0.0000 76.1375 70.9000 37.8018
6689 2 1 0.0000 78.5935 68.0640 37.8018
6690 2 1 0.0000 77.3655 68.7730 37.8018
6691 2 1 0.0000 77.3655 70.1910 37.8018
6692 2 1 0.0000 78.5935 70.9000 37.8018
6693 2 1 0.0000 81.0496 68.0640 37.8018
6694 2 1 0.0000 79.8216 68.7730 37.8018
6695 2 1 0.0000 79.8216 70.1910 37.8018
6696 2 1 0.0000 81.0496 70.9000 37.8018
6697 2 1 0.0000 83.5056 68.0640 37.8018
6698 2 1 0.0000 82.2776 68.7730 37.8018
6699 2 1 0.0000 82.2776 70.1910 37.8018
6700 2 1 0.0000 83.5056 70.9000 37.8018
6701 2 1 0.0000 85.9617 68.0640 37.8018
6702 2 1 0.0000 84.7337 68.7730 37.8018
6703 2 1 0.0000 84.7337 70.1910 37.8018
6704 2 1 0.0000 85.9617 70.9000 37.8018
6705 2 1 0.0000 88.4177 68.0640 37.8018
6706 2 1 0.0000 87.1897 68.7730 37.8018
6707 2 1 0.0000 87.1897 70.1910 37.8018
6708 2 1 0.0000 88.4177 70.9000 37.8018
6709 2 1 0.0000 90.8738 68.0640 37.8018
6710 2 1 0.0000 89.6458 68.7730 37.8018
6711 2 1 0.0000 89.6458 70.1910 37.8018
6712 2 1 0.0000 90.8738 70.9000 37.8018
6713 2 1 0.0000 93.3298 68.0640 37.8018
6714 2 1 0.0000 92.1018 68.7730 37.8018
6715 2 1 0.0000 92.1018 70.1910 37.8018
6716 2 1 0.0000 93.3298 70.9000 37.8018
6717 2 1 0.0000 95.7859 68.0640 37.8018
6718 2 1 0.0000 94.5578 68.7730 37.8018
6719 2 1 0.0000 94.5578 70.1910 37.8018
6720 2 1 0.0000 95.7859 70.9000 37.8018
6721 2 1 0.0000 98.2419 68.0640 37.8018
6722 2 1 0.0000 97.0139 68.7730 37.8018
6723 2 1 0.0000 97.0139 70.1910 37.8018
6724 2 1 0.0000 98.2419 70.9000 37.8018
6725 2 1 0.0000 0.0000 72.3180 37.8018
6726 2 1 0.0000 -1.2280 73.0270 37.8018
6727 2 1 0.0000 -1.2280 74.4450 37.8018
6728 2 1 0.0000 0.0000 75.1540 37.8018
6729 2 1 0.0000 2.4560 72.3180 37.8018
6730 2 1 0.0000 1.2280 73.0270 37.8018
6731 2 1 0.0000 1.2280 74.4450 37.8018
6732 2 1 0.0000 2.4560 75.1540 37.8018
6733 2 1 0.0000 4.9121 72.3180 37.8018
6734 2 1 0.0000 3.6841 73.0270 37.8018
6735 2 1 0.0000 3.6841 74.4450 37.8018
6736 2 1 0.0000 4.9121 75.1540 37.8018
6737 2 1 0.0000 7.3681 72.3180 37.8018
6738 2 1 0.0000 6.1401 73.0270 37.8018
6739 2 1 0.0000 6.1401 74.4450 37.8018
6740 2 1 0.0000 7.3681 75.1540 37.8018
6741 2 1 0.0000 9.8242 72.3180 37.8018
6742 2 1 0.0000 8.5962 73.0270 37.8018
6743 2 1 0.0000 8.5962 74.4450 37.8018
6744 2 1 0.0000 9.8242 75.1540 37.8018
6745 2 1 0.0000 12.2802 72.3180 37.8018
6746 2 1 0.0000 11.0522 73.0270 37.8018
6747 2 1 0.0000 11.0522 74.4450 37.8018
6748 2 1 0.0000 12.2802 75.1540 37.8018
6749 2 1 0.0000 14.7363 72.3180 37.8018
6750 2 1 0.0000 13.5083 73.0270 37.8018
6751 2 1 0.0000 13.5083 74.4450 37.8018
6752 2 1 0.0000 14.7363 75.1540 37.8018
6753 2 1 0.0000 17.1923 72.3180 37.8018
6754 2 1 0.0000 15.9643 73.0270 37.8018
6755 2 1 0.0000 15.9643 74.4450 37.8018
6756 2 1 0.0000 17.1923 75.1540 37.8018
6757 2 1 0.0000 19.6484 72.3180 37.8018
6758 2 1 0.0000 18.4204 73.0270 37.8018
6759 2 1 0.0000 18.4204 74.4450 37.8018
6760 2 1 0.0000 19.6484 75.1540 37.8018
6761 2 1 0.0000 22.1044 72.3180 37.8018
6762 2 1 0.0000 20.8764 73.0270 37.8018
6763 2 1 0.0000 20.8764 74.4450 37.8018
6764 2 1 0.0000 22.1044 75.1540 37.8018
6765 2 1 0.0000 24.5605 72.3180 37.8018
6766 2 1 0.0000 23.3325 73.0270 37.8018
6767 2 1 0.0000 23.3325 74.4450 37.8018
6768 2 1 0.0000 24.5605 75.1540 37.8018
6769 2 1 0.0000 27.0165 72.3180 37.8018
6770 2 1 0.0000 25.7885 73.0270 37.8018
6771 2 1 0.0000 25.7885 74.4450 37.8018
6772 2 1 0.0000 27.0165 75.1540 37.8018
6773 2 1 0.0000 29.4726 72.3180 37.8018
6774 2 1 0.0000 28.2446 73.0270 37.8018
6775 2 1 0.0000 28.2446 74.4450 37.8018
6776 2 1 0.0000 29.4726 75.1540 37.8018
6777 2 1 0.0000 31.9286 72.3180 37.8018
6778 2 1 0.0000 30.7006 73.0270 37.8018
6779 2 1 0.0000 30.7006 74.4450 37.8018
6780 2 1 0.0000 31.9286 75.1540 37.8018
6781 2 1 0.0000 34.3847 72.3180 37.8018
6782 2 1 0.0000 33.1566 73.0270 37.8018
6783 2 1 0.0000 33.1566 74.4450 37.8018
6784 2 1 0.0000 34.3847 75.1540 37.8018
6785 2 1 0.0000 36.8407 72.3180 37.8018
6786 2 1 0.0000 35.6127 73.0270 37.8018
6787 2 1 0.0000 35.6127 74.4450 37.8018
6788 2 1 0.0000 36.8407 75.1540 37.8018
6789 2 1 0.0000 39.2968 72.3180 37.8018
6790 2 1 0.0000 38.0687 73.0270 37.8018
6791 2 1 0.0000 38.0687 74.4450 37.8018
6792 2 1 0.0000 39.2968 75.1540 37.8018
6793 2 1 0.0000 41.7528 72.3180 37.8018
6794 2 1 0.0000 40.5248 73.0270 37.8018
6795 2 1 0.0000 40.5248 74.4450 37.8018
6796 2 1 0.0000 41.7528 75.1540 37.8018
6797 2 1 0.0000 44.2089 72.3180 37.8018
6798 2 1 0.0000 42.9808 73.0270 37.8018
6799 2 1 0.0000 42.9808 74.4450 37.8018
6800 2 1 0.0000 44.2089 75.1540 37.8018
6801 2 1 0.0000 46.6649 72.3180 37.8018
6802 2 1 0.0000 45.4369 73.0270 37.8018
6803 2 1 0.0000 45.4369 74.4450 37.8018
6804 2 1 0.0000 46.6649 75.1540 37.8018
6805 2 1 0.0000 49.1210 72.3180 37.8018
6806 2 1 0.0000 47.8929 73.0270 37.8018
6807 2 1 0.0000 47.8929 74.4450 37.8018
6808 2 1 0.0000 49.1210 75.1540 37.8018
6809 2 1 0.0000 51.5770 72.3180 37.8018
6810 2 1 0.0000 50.3490 73.0270 37.8018
6811 2 1 0.0000 50.3490 74.4450 37.8018
6812 2 1 0.0000 51.5770 75.1540 37.8018
6813 2 1 0.0000 54.0331 72.3180 37.8018
6814 2 1 0.0000 52.8050 73.0270 37.8018
6815 2 1 0.0000 52.8050 74.4450 37.8018
6816 2 1 0.0000 54.0331 75.1540 37.8018
6817 2 1 0.0000 56.4891 72.3180 37.8018
6818 2 1 0.0000 55.2611 73.0270 37.8018
6819 2 1 0.0000 55.2611 74.4450 37.8018
6820 2 1 0.0000 56.4891 75.1540 37.8018
6821 2 1 0.0000 58.9452 72.3180 37.8018
6822 2 1 0.0000 57.7171 73.0270 37.8018
6823 2 1 0.0000 57.7171 74.4450 37.8018
6824 2 1 0.0000 58.9452 75.1540 37.8018
6825 2 1 0.0000 61.4012 72.3180 37.8018
6826 2 1 0.0000 60.1732 73.0270 37.8018
6827 2 1 0.0000 60.1732 74.4450 37.8018
6828 2 1 0.0000 61.4012 75.1540 37.8018
6829 2 1 0.0000 63.8573 72.3180 37.8018
6830 2 1 0.0000 62.6292 73.0270 37.8018
6831 2 1 0.0000 62.6292 74.4450 37.8018
